"Title","ID","Created Date","Updated Date","Owner","workNumber","comment","score","replyCount","replyTo","submissionTime"
"","comment-000054","2026-04-30T17:03:16Z","2026-04-30T17:03:16Z","user-0045","265","'- 很好听也很直白的小歌，谱师将其中的节奏采的很不错，细节问题比较多，比如开头散点尚可接受，但后面3456必须硬抗两下的键型非常难打
- 很多星星的启动拍非常不明确，比如72cb的星星，整首歌也用到了非常多回，星星头和双押都很好理解，但启动的这一下不太明白作用是什么，更像是为了增加复杂度和填充空白写上了星星
- 78cb、108cb的长条有点太过头了，这样头尾相接的长条本身是要考虑正攻是否能接上的，但在140/16分的速度下我只能当扫键打，律动感会失去很多
- 147cb将采音做了一个看似扫键本质绕手的小配置，我好喜欢
- 324cb开始的配置明确性略有欠缺，首先5-8星星是用右手出张滑动，然后再位移到1接tap，但如果玩家在这里选择用左手接1，右手去滑5v2星星，后面的3,3h就会完全没法接上，这就要求玩家必须按照谱师的手序去游玩，但在如此简单的配置上进行复杂设计是有些过头的，这让我玩起来很苦恼：为什么这里没接上？只有慢放研究一下才能打顺，体验来讲不是很好。后面几个旋转变体有所改善。
- 363cb的1-5我每次都会蹭到下面黄星星7-5（按到了6），这让我不得不小心翼翼游玩（甚至还没反应过来的时候手已经按下6了）
- 383cb仍然是1234排键的小问题，可以改成1213，排键会没那么美观但不会失去太多律动感
- 谱面MV是ED动画还挺新颖的，蛮好玩的
- 总体还是细节问题偏多了，游玩的时候总是因为某些小地方感到一丝不流畅，但整体采音和配置都比较顺，体验还不错","618","","",""
"","comment-000055","2026-04-10T16:15:29Z","2026-04-10T16:15:29Z","user-0046","50","这里是自评，其实谱面没什么出众的地方，只是尽量贴官谱的一个小歌罢了，然后有一个不足的地方——有一处8＜4的星星接4＜8，那里我用adx打了几次老是蹭（）除此之外我没有发现什么特别差的地方，如果大家觉得谱面有点烂尽管骂，我会听的（）","700","","",""
"","comment-000056","2026-05-09T07:49:42Z","2026-05-09T07:49:42Z","user-0047","244","`我真的要给你了`

采音取舍适当 补音恰到好处 引导到位
好感动

进二副的二纵有点跳杀甚至非初见也很难处理
尤其是后面还衔接了个24分交互 24分交互本身没有问题
只是这样一衔接起来就会相当难打

652cb处的24分扫看上去很容易跟不上手顺 保留意见

859cb的左手2起扫有点恐怖呀

祝谱师取得心仪的成绩","850","","",""
"","comment-000057","2026-04-20T08:36:39Z","2026-04-20T08:36:39Z","user-0048","116","很平很白，看完的感觉就只是看完了，虽然每一处都写的合情合理，手感也不赖，不过我个人来说的话可能收了之后就不咋会开了，歌挺好听的，品味不错","753","","",""
"","comment-000058","2026-04-10T18:13:01Z","2026-04-10T18:13:01Z","user-0049","116","**13.6-13.7？**
感觉中规中矩，采音还不错，手感不差没什么亮点
扫键段和副歌星星实机打可能会很爽
不是很喜欢1分10秒左右那几个伪撞尾星星的手感~~而且你还写了四遍（）~~","603","","",""
"","comment-000059","2026-05-02T03:00:20Z","2026-05-02T03:00:20Z","user-0050","245","虽然这么说很对不起，但我对谱面的喜爱程度随着播放进度条下降，比起副歌我可能更中意前面主歌部分谱面塑造的灵动漂浮感
一副的配置我其实觉得也不错，像折返星星这种也是一个亮点，但很可惜的是二副并没有延续下去。
二副拍划的直线星也多少破坏了一点意境，后面的8分星星段我觉得也不够合适，
看到评论区谱师回复大概能理解思路，但相比前面的段落确实不够亮眼。","753","","",""
"","comment-000060","2026-04-23T17:24:07Z","2026-04-23T17:24:07Z","user-0048","234","652cb那里的4-8星星后面跟的7号键中间就空了一个16分，在这个bpm下感觉不太好打，即使是相邻的键也有点飞，这一段几根星星都有类似的情况","685","","",""
"","comment-000061","2026-04-19T20:01:30Z","2026-04-19T20:01:30Z","user-0051","148","touch扫占据屏幕有点多 o(*￣▽￣*) ，和星星组合的观感又有点让人迷糊，我个人不太爱写哈哈哈，之后会尝试一下","0","","comment-002239","2026-04-19T20:01:29.985Z"
"","comment-000062","2026-04-11T23:26:28Z","2026-04-11T23:26:28Z","user-0038","123","小歌啊
这样小的歌

但是太小了 这歌的起伏几乎没有
进而影响了这个谱面 致使这个谱的段落感很不明显
除了中间出来双扫可以让人感觉到进了高潮（实际好像并没进？）
其他的地方开玩笑的说 不开声音打可能还以为这歌高潮在50%左右（笑

配置上无可厚非了 偏保守但是无功无过
可能谱师多少还是被这首歌限制住了上限
起码下限保住了","603","","",""
"","comment-000063","2026-04-13T14:37:14Z","2026-04-13T14:37:14Z","user-0046","174","我是那位真超檄键盘的老哥，我看谱的时候大概是603cb那里有着像原平2那样的配置，我就觉得那里是真超檄配置了（最要命的是如果我来打我还不知道咋接）","0","","comment-000800","2026-04-13T14:37:14.346Z"
"","comment-000064","2026-04-11T06:21:55Z","2026-04-11T06:21:55Z","user-0035","130","非常好玩的纯星星谱！
主要配置由单双星星的组合与衔接构成，虽然是一个配置吃遍全曲的套路但是由于星星复杂程度的递进做得很好，并没有让人无聊的感觉
第二段副歌的qp星星防蹭短直线星星是全曲唯一防蹭难点，没有想象中那样太多的防蹭难度
绕手和出张由于优秀的难度递进和引导并没有什么不自然的地方
这张谱似乎没有任何绝赞tap，只有绝赞slide。是ap即理论的设计并不让人讨厌，可惜少了点抓绝赞的趣味性(
话说开头星星押的mmfc后的三根星星是在押啥，77SS?","835","","",""
"","comment-000065","2026-04-11T17:12:22Z","2026-04-11T17:12:22Z","user-0052","133","感谢谱师的用心创作！我认为这张谱子采音合理，是一张偏键盘的13+，但是纵观全曲难度曲线似乎是一条直线，没有很明显的难度分配，创意和小巧思也不是很明显，希望您可以多在这方面改进，祝您在MMFC13玩得开心！也祝您在这次比赛中获得收获，期待写出更出色的谱面！","618","","",""
"","comment-000066","2026-04-29T12:50:01Z","2026-04-29T12:50:01Z","user-0004","256","Wait, you are kind of cooking with this one. I actually really enjoyed this from start to finish.

The slide concept during the first verse is extremely clear and really satisfying to execute. I really like how this gives a very old school slide tech vibe we used to have during Maimai Pink to Murasaki. I do like to point out that I wished that Combo 180 continued the trend a bit with the p q slides. Going back to something more conventional does take away its charm a bit.

Another nitpick I have is Combo 303. I would not have switched my hand here on first play. It is fine to do it this way but I see no reason why it has to be at a unconventional spot. Would prefer if the slide was adjusted to end at 2 and the break appears at 1.

The chorus is really fun but also feels abysmal to hit. It feels kinda splashy despite being a 100% legal. The each slide at Combo 345 is also really fast here.

The 一二三四五六七 section is super cool and really unique. It strengthens the old school charting vibe. It is as if the game remained as STD and the unhinged charting was done in a different path. I quite enjoy the idea.

Overall, this chart did more right than wrong and I would love to see this being polished a bit more. Thank you for your hard work.","783","","",""
"","comment-000067","2026-04-22T04:47:35Z","2026-04-22T04:47:35Z","user-0053","225","非常感谢您的建议！！！圈那里的处理我确实是想着用星星去过渡衔接接下来的配置，前半因为有一个很响的鼓声所以我补了半圈双押并锁手增加“爆发感”，并且这里是两种人声的和声，其中一段刚好是有减弱趋势的，因此我觉得写星星很合适！
能收到您的喜欢我很开心！","0","","comment-001772","2026-04-22T04:47:35.427Z"
"","comment-000068","2026-04-12T07:46:00Z","2026-04-12T07:46:00Z","user-0054","98","很有意思的手序，写的也很贴歌","768","","",""
"","comment-000069","2026-04-13T06:45:41Z","2026-04-13T06:45:41Z","user-0047","131","感谢评论 其实我写这歌的时候也很束手无策(
键盘的话 我确实也把握不好怎么写会更好玩 只能在力所能及的范围内去贴歌然后保证手感
选曲的话 我找了很久也只能写得完这一首 常规曲我反而写不太出来 虽然这个也真的好难写(","0","","comment-001147","2026-04-13T06:45:38.794Z"
"","comment-000070","2026-04-17T04:29:40Z","2026-04-17T04:29:40Z","user-0055","1","很不错的谱面，对于第一张谱来说带了个好头，配置思路很明确扎实，也很有意思，美中不足的是谱师对touch的使用不是很好，希望谱师多多加强对touch的理解并加强手顺设计，根据手元视频来看手感还是比较不好的，谱师辛苦了❤️","715","","",""
"","comment-000071","2026-04-11T19:21:48Z","2026-04-11T19:21:48Z","user-0002","12","谢谢评论！以后会尽量改掉想到什么写什么的毛病qwq","0","","comment-002446","2026-04-11T19:21:44.302Z"
"","comment-000072","2026-04-14T17:21:23Z","2026-04-14T17:21:23Z","user-0056","139","谢谢喜欢，735cb确实是想引导换手打，可能引导设计没做好","0","","comment-003980","2026-04-14T17:21:23.270Z"
"","comment-000073","2026-04-16T14:42:59Z","2026-04-16T14:42:59Z","user-0057","166","谱面倒是没有什么太大的问题，就是整体的排键好乖ww，再大胆一点放开一点也是可以的！可以尝试着对不同的部分采用不一样的采音方式来增加更多的变化试试看？比如0:40的部分就可以尝试去采背景那个合成器（之类的东西？）的音色，跟后续人声的段落作出区分哇。部分特殊的音色的处理不是特别的亮眼，可以再考虑一下表现/强调的手法之类的呢！另外整体段落间的强度区分做的不是很好哦，可以对副歌之外的部分进行一下精简，降低一点难度进行更好的分段。","565","","",""
"","comment-000074","2026-05-05T20:43:03Z","2026-05-05T20:43:03Z","user-0017","274","如果这是某种比较新的写谱方法 请原谅我理解不了
直接点问题吧
```
5/2,{8}6,7,8,1qq5[8:3],
,1,{4}E5,{8}E4,E3,{4}E2,
```
此处touch采音应该为连续的八分
仅举个例子来说明采音整体的崩溃程度，后半几乎每段都有采音问题
```
{4}Cf,6/5xh[4:1],{16}6x,7x,8x,1x,{24}2x/B5,B6,B7,B8,B1,B2,
{8}B3h[4:1],8h[8:1],,7h[8:1],{16},,4,5,{8}4,{16}6,5,
```
滥用touchhold是一个很不好的习惯

对整段副歌的评价我只能说无从下手 要不是为了水这任务300字我其实不想评这张
总之这张谱已有相对成熟的官谱采音 wowaka的歌曲也被写了很多自制可以用作配置参考
希望谱师可以在这次比赛中学习进步成长","385","","",""
"","comment-000075","2026-04-18T00:34:47Z","2026-04-18T00:34:47Z","user-0058","195","*（有品位！！这么长的歌都给你剪出来了？！剪得很好啊 ww）*
目前场内看到最喜欢的一张！颇具风格的*感性の反乱β* 谱面。谱师很善于搭配多种要素来渲染情绪与氛围，又或是突出独特的音色和强化递进。
个人特别喜欢谱师在不同段落间的过渡处理，例如129cb的一串交互很自然地将情绪推动向高潮，270cb的hold与双押又像叩门般自然地收束了情绪。
335cb  用ex与否区分了左右声道，有种唱和般的呼应。
381cb  重复的歌词【*抜け出せない / 无法逃脱* 】，用了多组形状各异的星星来巧妙地递进，似乎真的感到了压抑的气息（这就是通感吗？）。
（看了谱面文件才发现副歌前的星星是`4x>3>2<1<8<7<6>5[16:3]*>5b[16:3],`，majnet上只能看到4>5b，有点残念。一点题外话：其实可以用^来连接短弧线，会方便很多）
很喜欢副歌【*落ちて 落ちて/坠落吧 坠落吧* 】特色的星星递进，红蓝交替与逐渐加长的星星表现力十足，逐渐坠落的感觉跃然眼前。
518/563cb  一小串交互将紧迫感/危机感更进一步推动，依旧很巧妙的过渡。
603cb  尾奏的排键很有趣，通过位移和绝赞的设置，重心在左右间来回摇摆，有一种怅然若失的感觉。【*さみしい さみしい/好寂寞呀 好寂寞呀* 】通过音色表现在支离破碎中慢慢结局的感觉也很棒。
——————————
反复观摩，越看越有感觉的艺术品，好想实测（哭）
非常感谢谱师带来的这张作品！！非常喜欢^_^","933","","",""
"","comment-000076","2026-04-11T06:21:34Z","2026-04-11T06:21:34Z","user-0059","26","很有意思的谱面喔！我喜欢**这种风格**的歌和谱面。
对于音色的把握做的很到位，看的出谱师的功底很深厚.

[内容已隐藏]
---

一些小问题：
1.或许是我的问题，这一条建议会偏主观：
110cb的两颗星星我觉得应该可以换一种走向，这个地方的旋律是**偏缓**的，但此处却与前面的弧线做了一个冲击，完全逆着来了一个q，~~从手感上我是很不喜欢这种的，~~但是毕竟也算是小问题，我也只是个人感觉。（后面有一个同样的问题。）
2.说点副歌的问题：
v和直线组合起来有一个问题就是很难划上，另一个就是有点丑，我原先以为致敬的是星光舞池，看见2副就重新审视了一下。

---
|合理性|可玩性|创意性|
|---|---|---|
|x|x|x|
|没问题，我觉得这个很难扣分啦|实际游玩过后感觉还是不太满意|传统小歌，但依旧非常出众|
---
非常感谢谱师的创作，祝您MMFC13玩的愉快，我喜欢你！
[内容已隐藏]","835","","",""
